DateTime,Volume,Transaction,Value,Open,High,Low,Close,Change,ForeignVol,TrustVol,DealerVol,InvestorsVol
2016/8/15,13660192,4907,2438220101,178.5,179,177.5,179,1.5,19581770,113000,542000,20236770
2016/8/16,34284274,10692,6042810224,178,179,175,175.5,3.5,51344527,389000,2524000,54257527
2016/8/17,24169622,8245,4272164742,177,177.5,176,177,1.5,34792479,554000,2569000,37915479
2016/8/18,27899726,9690,4897229556,176,176.5,175,176,1,35304586,385000,1234000,36923586
2016/8/19,23496710,8233,4116962848,177,177.5,174,174.5,1.5,32828174,974000,1384000,35186174
2016/8/22,21822066,7785,3765989158,173,174,171.5,173,1.5,29624014,127000,1479000,31230014
2016/8/23,21467596,6651,3742518814,174,175,173.5,174,1,34636289,419000,1234000,36289289
2016/8/24,12532486,4272,2182702578,175,175.5,173.5,173.5,0.5,19362105,192000,967000,20521105
2016/8/25,23973648,8613,4223271748,175,177,174.5,177,3.5,31296811,343000,1351000,32990811
2016/8/26,15804932,4529,2788761532,175,177,175,177,0,26803266,481000,1076000,28360266
2016/8/29,16967254,5102,2980249547,175,177,174,176.5,0.5,26056974,83000,1531000,27670974
2016/8/30,19752234,5559,3452895298,176,176.5,174,174.5,2,29231499,599000,1931000,31761499
2016/8/31,42461245,6850,7408331135,176.5,177,174.5,176,1.5,73247121,204683,3384000,76835804
2016/9/1,26101335,7279,4486398290,176,176,173,173.5,2.5,37213882,778902,2762000,40754784
2016/9/2,19489130,6315,3368711120,176.5,176.5,174,174.5,1,30532370,78000,1166000,31776370
2016/9/5,27982906,6513,4884204996,176.5,177.5,176.5,176.5,2,43838000,244000,850000,44932000
2016/9/6,29646892,9498,5218919616,177,179,176.5,179,2.5,41119396,67000,1619000,42805396
2016/9/7,50851477,19497,9311446211,180.5,185,180,184,5,57417206,1069000,2301578,60787784
2016/9/8,30307949,10923,5555013307,182.5,184.5,182.5,183,1,42147379,367000,1453000,43967379
2016/9/9,30635512,8177,5518555160,181,181,179.5,179.5,3.5,43469133,137000,2332578,45938711
2016/9/10,15470223,5804,2747098264,177,179,176,178,1.5,8771800,170000,3473274,12415074
2016/9/12,42751708,14891,7504512206,177.5,177.5,174,175,3,55658503,355000,2622726,58636229
2016/9/13,38438582,11379,6736154003,176.5,176.5,173.5,175,0,57134412,71483,1760000,58965895
2016/9/14,52966216,11689,9216408104,174,176,173.5,173.5,1.5,81515669,357000,1904000,83776669
2016/9/19,57296972,19155,10375685848,179.5,183,178.5,182.5,9,67661882,441000,3133490,71236372
2016/9/20,23647416,8140,4319888712,182,183.5,181.5,183,0.5,31094426,381000,2159510,33634936
2016/9/21,26261794,8483,4805884782,181,184,180.5,184,1,38940205,204000,2140000,41284205
2016/9/22,21213260,8939,3921937500,185,185.5,183.5,185.5,1.5,25519061,994000,1231000,27744061
2016/9/23,23141189,9042,4313995664,185,187.5,184.5,187.5,2,33123842,89000,1141000,34353842
2016/9/26,25218996,7882,4635639758,183.5,185,183,183,4.5,34394517,361000,3074000,37829517
2016/9/29,57778769,15213,10764097342,185.5,187.5,185.5,185.5,2.5,91835167,145000,2169000,94149167
2016/9/30,45163412,11548,8309463356,185.5,186.5,182.5,182.5,3,65381355,1060946,3249500,69691801
2016/10/3,18987856,6733,3525971989,186,186.5,184.5,186,3.5,26242493,523000,1545000,28310493
2016/10/4,17139682,6392,3191090272,185,187,185,187,1,27531899,231000,816000,28578899
2016/10/5,19144379,6115,3549073494,186,186,184.5,186,1,25400884,606000,3550000,29556884
2016/10/6,15715729,6847,2928528801,185,187.5,185,187.5,1.5,22621986,263000,1087000,23971986
2016/10/7,15870415,6887,2969715475,188,188,186,188,0.5,18560755,415000,1505000,20480755
2016/10/11,31107793,10879,5874765484,191,191,186,187.5,0.5,38180149,788000,3732000,42700149
2016/10/12,24592212,7805,4625439668,186.5,190,186,189.5,2,36076464,355000,2439500,38870964
2016/10/13,40728212,13817,7675208676,190.5,191,187,188.5,1,56237472,364000,5561000,62162472
2016/10/14,34340209,13583,6450978969,187,189,186.5,188,0.5,31915290,577000,3343000,35835290
2016/10/17,37878270,9908,7051992670,186.5,187.5,185,186.5,1.5,56126826,106000,3655000,59887826
2016/10/18,40651809,8180,7582450283,186.5,187,185.5,187,0.5,67507119,446000,1698000,69651119
2016/10/19,38143867,8834,7206475473,187.5,189.5,187.5,189.5,2.5,57186511,287000,2606000,60079511
2016/10/20,15736203,4787,2989556440,189.5,190.5,189,190.5,1,20492295,1026000,1386000,22904295
2016/10/21,22316844,8198,4246605266,191,192,188.5,188.5,2,31121967,433000,3894500,35449467
2016/10/24,14381349,5860,2742131352,191,191,189.5,191,2.5,21308236,322000,843000,22473236
2016/10/25,19145940,7455,3680309682,192,193,191,193,2,26665722,659000,1563500,28888222
2016/10/26,24885036,7594,4758575792,190.5,192.5,190.5,191.5,1.5,39484525,211000,1291000,40986525
2016/10/27,26883192,9385,5089143513,191.5,191.5,188.5,188.5,3,35346259,298144,3203000,38847403
2016/10/28,33106885,6562,6268990744,189.5,190,188.5,189.5,1,55772042,234000,2488000,58494042
2016/10/31,25830651,6560,4871340189,189,190.5,186.5,188.5,1,37919775,65300,3585000,41570075
2016/11/1,15128851,5917,2854597839,188.5,189.5,187.5,189.5,1,22509940,50524,1612830,24173294
2016/11/2,16529619,7380,3085447900,187.5,188,186,186,3.5,17992496,380994,948000,19321490
2016/11/3,25531563,7976,4724824155,185.5,186.5,184.5,184.5,1.5,30768224,286000,1699830,32754054
2016/11/4,15107076,7260,2791857480,184.5,186,184,184.5,0,20036089,544500,920000,21500589
2016/11/7,21430225,7934,4023208624,186.5,189,186,189,4.5,24024281,359000,2947000,27330281
2016/11/8,15954387,6225,3011077756,190,190,188,188.5,0.5,20076030,319000,1734000,22129030
2016/11/9,55579000,22278,10245544000,190,190.5,182,182,6.5,55452764,673000,6115000,62240764
2016/11/10,38869432,13292,7258713102,187,188,185.5,185.5,3.5,51584682,329000,3182000,55095682
2016/11/11,67636187,19522,12291321069,181.5,183,181,181.5,4,88116453,980000,2194000,91290453
2016/11/14,48032589,14717,8680850609,181,182,180,180.5,1,55315598,243874,3134000,58693472
2016/11/15,33528517,11312,6055348577,179.5,182,179,180,0.5,38807235,351133,2625000,41783368
2016/11/16,35293770,10900,6403374640,180.5,183,180,180,0,45087742,795000,3414000,49296742
2016/11/17,23256023,5234,4214237980,182,182.5,180.5,181.5,1.5,34949331,196840,1441000,36587171
2016/11/18,23731433,6949,4291503493,181.5,181.5,180,181,0.5,34499528,155000,1921000,36575528
2016/11/21,15622673,6391,2824317313,180.5,181.5,180,181,0,20744870,310000,966000,22020870
2016/11/22,31348118,10086,5758734362,182,185,181.5,184,3,39983075,180000,3990000,44153075
2016/11/23,23068606,9806,4278324376,184.5,186.5,184,185.5,1.5,32918080,720000,1246000,34884080
2016/11/24,19098768,6354,3505303784,184,185,183,183,2.5,25987558,121000,1898999,28007557
2016/11/25,10226870,4117,1866763623,182.5,183.5,182,182,1,13201889,7000,1937000,15145889
2016/11/28,22360419,6548,4097502666,181.5,184,181.5,184,2,36071981,384000,2002790,38458771
2016/11/29,26894638,6259,4930405401,183.5,185,182,182,2,44247014,487000,3624822,48358836
2016/11/30,54053279,5767,9882147890,181.5,183,181.5,183,1,101295376,217000,1176000,102688376
2016/12/1,13923341,6514,2540480903,182,183,181.5,183,0,21855018,208222,1485000,23548240
2016/12/2,53946366,21618,9634395330,179,179.5,178,178,5,58470209,805000,1446000,60721209
2016/12/5,32249536,10198,5771614169,178,180,178,179,1,44066709,128000,1433000,45627709
2016/12/6,27728861,10430,5051414702,181,183,180.5,182,3,38628188,385411,919000,39932599
2016/12/7,14529260,5127,2645149219,183,183.5,181.5,181.5,0.5,20344442,118000,1119000,21581442
2016/12/8,27276757,11258,5030766288,184,185.5,183,185.5,4,33019558,87000,2351000,35457558
2016/12/9,24890768,8116,4618750580,186,186,184.5,186,0.5,36858433,156000,1059000,38073433
2016/12/12,18817929,6853,3494579936,186,187,184,185,1,26488369,66000,2102000,28656369
2016/12/13,23692594,7561,4398859330,186.5,186.5,184.5,186,1,42078085,85000,778000,42941085
2016/12/14,16768971,6485,3131823106,186.5,187.5,185.5,187.5,1.5,23309453,220000,1448000,24977453
2016/12/15,24244941,6135,4508246366,185,187.5,184.5,187,0.5,39003701,30000,1251000,40284701
2016/12/16,36266938,7994,6720634530,185.5,187,185,185,2,62314251,207799,2503000,65025050
2016/12/19,20553355,7956,3763429465,184,184.5,182.5,182.5,2.5,23573718,201000,2077000,25851718
2016/12/20,24243414,10223,4394840051,181,182.5,180,182.5,0,24698180,698000,2688000,28084180
2016/12/21,32234176,11377,5828554894,181,182,180,180,2.5,45097594,223000,4642000,49962594
2016/12/22,26509271,10768,4758580950,180,180.5,179,179,1,30149321,153000,2135000,32437321
2016/12/23,24376885,9298,4359360001,179,180,178.5,178.5,0.5,29988789,26000,1120000,31134789
2016/12/26,5694358,3404,1021265940,179,180,179,179.5,1,6009300,210000,670000,6889300
2016/12/27,8276087,4246,1488495160,180,180.5,179.5,180,0.5,9127163,440000,216000,9783163
2016/12/28,21441126,7026,3896591783,181,182,180.5,182,2,27026492,526000,822822,28375314
2016/12/29,30211764,10947,5453513284,180,181.5,180,180,2,31673118,425000,1606000,33704118
2016/12/30,36748382,11638,6647442778,181,182.5,180,181.5,1.5,36020753,222000,2518165,38760918
2017/1/3,23550783,8743,4300648272,181.5,183.5,181,183,1.5,30448137,90000,1501000,32039137
2017/1/4,24482374,8476,4478699942,183,184,181.5,183,0,30926861,43000,1647000,32616861
2017/1/5,21373561,8297,3913389163,182,183.5,181.5,183.5,0.5,27810921,655000,921000,29386921
2017/1/6,23120808,9659,4250912732,184,184.5,183.5,184,0.5,28944589,97000,1010000,30051589
2017/1/9,18583788,5759,3419409204,184,185,183,184,0,21380639,7000,1821000,23208639
2017/1/10,20691305,7831,3811496280,184.5,185.5,183.5,184,0,27104265,432000,2211000,29747265
2017/1/11,29747168,10509,5438136536,185,185,181.5,182,2,43325993,62000,2194835,45582828
2017/1/12,48599502,13220,8959263194,182.5,185.5,182.5,184.5,2.5,70980661,1859000,2931000,75770661
2017/1/13,53089358,16366,9622624651,180.5,182.5,180.5,181.5,3,72625829,1587000,2207000,76419829
2017/1/16,30878049,13441,5545432320,180,180.5,179,179.5,2,35632001,930000,1650000,38212001
2017/1/17,13207419,5771,2386575839,180.5,181,179.5,181,1.5,16867315,187000,712765,17767080
2017/1/18,23810637,7783,4292682797,180.5,181,179.5,181,0,35761100,248000,2198000,38207100
2017/1/19,25935613,8400,4673783621,179.5,181,179.5,180.5,0.5,38142554,263000,518000,38923554
2017/1/20,42317086,7803,7658563990,181,181.5,180.5,181,0.5,71473571,250000,861000,72584571
2017/1/23,58299156,13560,10699572592,182.5,185,182.5,185,4,90619102,240172,2409905,93269179
2017/1/24,72014239,14227,13356900945,185,186.5,184.5,185.5,0.5,108603612,10000,1979095,110592707
2017/2/2,153703780,21047,28731441750,188,188.5,184,184.5,1,261701301,101000,5341000,267143301
2017/2/3,30387652,8079,5604884683,186,186,183.5,184.5,0,50790187,337000,1086000,52213187
2017/2/6,29702832,8330,5476151588,184.5,185.5,184,184.5,0,46230314,514000,975000,47719314
2017/2/7,23981988,8712,4418689272,183.5,185,183,184.5,0,31443646,1082000,961000,33486646
2017/2/8,45607272,8245,8371548478,183.5,184.5,183,183.5,1,71599513,608400,1807000,74014913
2017/2/9,23419788,6639,4320161722,184,185.5,183.5,184,0.5,35117305,732000,1375000,37224305
2017/2/10,49257380,9566,9113650300,184.5,185.5,184,185.5,1.5,84106004,668000,848000,85622004
2017/2/13,26155819,10124,4904437753,186.5,188,186.5,187.5,2,24257574,495000,2564000,27316574
2017/2/14,46716940,11413,8798947193,189,190,187.5,187.5,0,66721623,82000,3253000,70056623
2017/2/15,39928274,12905,7528270012,187,189.5,186.5,189,1.5,55935651,144000,3420000,59499651
2017/2/16,28371087,9035,5360502302,190,190.5,188,189,0,36052598,155000,2216000,38423598
2017/2/17,20407880,7390,3870482337,190,190.5,189,189.5,0.5,27217337,1072000,801000,29090337
2017/2/18,3517102,1771,667392778,190,190.5,189.5,189.5,0,2005000,224000,346000,2575000
2017/2/20,13280401,6466,2523599428,190,190.5,189.5,190,0.5,17795787,298000,659000,18752787
2017/2/21,31987532,8646,6058373156,190,190,188.5,190,0,40735095,267000,1349000,42351095
2017/2/22,26144905,6199,4946742296,190.5,191,188.5,188.5,1.5,33915716,334000,1571000,35820716
2017/2/23,36095621,7885,6809495260,188,189.5,187,188.5,0,47343289,223000,1028000,48594289
2017/2/24,26177021,7417,4945608983,187.5,190.5,187.5,189,0.5,43745702,94000,1152000,44991702
2017/3/1,48263273,12019,9041728541,188.5,188.5,186,186,3,82145652,66000,1576000,83787652
2017/3/2,40879671,12567,7603470296,188,188.5,185,186,0,51045625,29000,1561500,52636125
2017/3/3,28213610,11570,5199920850,184.5,185,184,184,2,36904583,492000,750000,38146583
2017/3/6,12633329,5831,2321087036,184,184.5,183.5,183.5,0.5,15198607,437000,635000,16270607
2017/3/7,22816387,5824,4214029230,184,185.5,184,185.5,2,35288499,1776000,371000,37435499
2017/3/8,38657077,9614,7217763409,186,188,185.5,187,1.5,61980999,750000,1540000,64270999
2017/3/9,31119469,12394,5750011305,185.5,186,184,184.5,2.5,46673688,320000,979500,47973188
2017/3/10,24886297,10065,4569391905,184,184.5,183,183.5,1,37549557,116000,856888,38522445
2017/3/13,11025355,4141,2048482530,185,186.5,185,186.5,3,14017203,160000,1348000,15525203
2017/3/14,24373221,7773,4564713486,188,188,186,186,0.5,37427183,342000,1553000,39322183
2017/3/15,14147168,4952,2634475248,185.5,187,185.5,186.5,0.5,21954507,703000,638000,23295507
2017/3/16,32452964,15071,6143253446,188,190,188,190,3.5,36051097,261000,1340000,37652097
2017/3/17,38698064,10731,7377279160,189.5,191.5,189,191.5,1.5,58934136,144100,1043268,60121504
2017/3/20,16531620,6790,3154243641,191.5,191.5,189.5,191.5,0,24736893,169000,634000,25539893
2017/3/21,33662234,13192,6523324906,192,195,191.5,195,3.5,39913421,589000,2958000,43460421
2017/3/22,27766559,9435,5349879407,192.5,193.5,191.5,193.5,1.5,41501361,401000,1665000,43567361
2017/3/23,18831295,6052,3628401625,192,193.5,192,193.5,0,27382741,218000,1451000,29051741
2017/3/24,17722202,5225,3408016684,192,193,192,192.5,1,25378161,236000,568000,26182161
2017/3/27,29867998,6963,5766195556,194.5,194.5,192,193,0.5,41095190,392000,1075000,42562190
2017/3/28,39522318,9380,7662549266,195,195,192.5,194.5,1.5,50456988,322000,2877000,53655988
2017/3/29,33839400,11340,6501685654,194.5,194.5,191,191.5,3,37277284,474040,2862000,40613324
2017/3/30,30716971,9900,5884771607,192.5,193,190.5,191.5,0,38177192,453597,1376000,40006789
2017/3/31,33996900,10225,6457321080,191,192,189,189,2.5,40780666,155369,3003000,43939035
2017/4/5,45116406,14224,8656195632,189.5,193,189.5,193,4,66772565,305122,2813000,69890687
2017/4/6,17417037,6309,3337417368,193,193,191,191.5,1.5,25900566,455000,346000,26701566
2017/4/7,19066095,7861,3624732655,192,192,188.5,191,0.5,22482511,380000,2934000,25796511
2017/4/10,17388929,6803,3307523455,191,191.5,189.5,190,1,27702731,90000,196000,27988731
2017/4/11,9788922,3348,1862488347,190,191,189,191,1,14210380,135000,1025000,15370380
2017/4/12,17418048,5778,3321982188,190.5,191.5,190,191,0,23871940,299000,385000,24555940
2017/4/13,14796174,5705,2829915284,189.5,192,189.5,191.5,0.5,16318655,369000,1843000,18530655
2017/4/14,31317585,12442,5909582565,189.5,189.5,188,189,2.5,27365690,531000,2049000,29945690
2017/4/17,17111522,7470,3223517863,189,189,187.5,187.5,1.5,16894000,690000,404000,17988000
2017/4/18,28732770,6174,5411365190,188,189.5,187.5,188,0.5,43733949,79000,1295000,45107949
2017/4/19,31171199,9427,5828201425,187.5,187.5,186.5,186.5,1.5,39980495,93119,1676000,41749614
2017/4/20,32697485,6751,6118457114,186.5,188,186.5,187,0.5,57369790,130000,884000,58383790
2017/4/21,19034232,6966,3603058600,187.5,190,187.5,190,3,31171165,394000,690000,32255165
2017/4/24,29572675,5428,5612973548,191,191.5,188.5,190,0,42659040,257000,1458000,44374040
2017/4/25,31952889,10510,6096631799,190.5,192,189.5,192,2,41190406,176417,967000,42333823
2017/4/26,31119972,10342,5951704052,192,192,190.5,191,1,39441490,117000,1250000,40808490
2017/4/27,35812934,9859,6877484808,192,193,190.5,193,2,52403828,25000,3558000,55986828
2017/4/28,38381021,11671,7446882120,193.5,194.5,193,194.5,1.5,56143647,68000,1916000,58127647
2017/5/2,45851963,15718,9053856108,198.5,199,195.5,196.5,2,60180158,973000,1938000,63091158
2017/5/3,27240962,9259,5390698304,198,198.5,197,198,1.5,36081711,5000,758000,36844711
2017/5/4,22194084,8787,4394409518,198.5,199,197,198,0,24771313,1119088,601000,26491401
2017/5/5,17618358,6078,3484019026,197,198.5,197,197.5,0.5,20426662,70825,674000,21171487
2017/5/8,39591009,15190,7943498809,199,202.5,199,202.5,5,32876252,650000,855000,34381252
2017/5/9,48285324,15467,9920879512,205.5,207,203.5,203.5,1,38664316,659000,3403006,42726322
2017/5/10,31075759,11094,6369713620,204,206,204,205.5,2,32765335,351000,1196000,34312335
2017/5/11,44286097,16478,9144772197,204.5,208.5,204,207.5,2,48373986,399000,1284000,50056986
2017/5/12,25507045,7515,5246098865,205,207,205,206,1.5,23885730,369000,777000,25031730
2017/5/15,25922334,8141,5324070590,204,206,204,206,0,27810031,1205000,593000,29608031
2017/5/16,36604672,11066,7468111624,205,205,203.5,204.5,1.5,51039784,3176000,701000,54916784
2017/5/17,22606380,9323,4599735640,203,204,203,204,0.5,27143128,172000,2254000,29569128
2017/5/18,22490217,6983,4559780051,202.5,204,201.5,203.5,0.5,32028228,125000,822000,32975228
2017/5/19,17163108,6014,3490280961,203.5,204.5,202.5,203,0.5,24106711,69000,392000,24567711
2017/5/22,17419705,5278,3554245920,203.5,205,203,205,2,27535522,119000,725000,28379522
2017/5/23,23028298,7003,4738103907,205,207,204.5,205,0,33495292,309000,1014000,34818292
2017/5/24,18307715,5141,3760309975,205,206,205,205.5,0.5,31935455,211000,515000,32661455
2017/5/25,26088748,7406,5388004408,206,207,205.5,207,1.5,41263135,96000,820000,42179135
2017/5/26,32976727,8059,6794923568,205,207,205,207,0,57789177,256000,1251000,59296177
2017/5/31,67935145,11757,13853122715,206.5,207,203,203,4,119460757,108000,2995000,122563757
2017/6/1,29623649,6374,6096361694,205,207,204.5,207,4,46872914,218000,1561000,48651914
2017/6/2,23265323,7429,4845442265,208.5,209,207.5,209,2,33648318,199000,714000,34561318
2017/6/3,1535230,1078,320348914,209,209,208,209,0,61000,385000,500210,946210
2017/6/5,22545164,8931,4746962354,209.5,212,209,212,3,29020252,728000,2131990,31880242
2017/6/6,15382025,5541,3243804586,210.5,211.5,210.5,210.5,1.5,21297528,628000,1218192,23143720
2017/6/7,34729326,8034,7342424736,212,212.5,210,211.5,1,51481200,688000,2520000,54689200
2017/6/8,21654488,7926,4599496993,212,213,211.5,213,1.5,28244237,603000,1742000,30589237
2017/6/9,35190159,10657,7505851237,214.5,215,212,212,1,53088162,329000,2889000,56306162
2017/6/12,63111746,22473,13135046554,207,210,207,207.5,4.5,78595971,369000,5019000,83983971
2017/6/13,49983303,13236,10381567507,207,208.5,206.5,208,0.5,61856633,161000,2987000,65004633
2017/6/14,39083899,11304,8113132831,208.5,209.5,206,207,1,49089540,326000,3119000,52534540
2017/6/15,19486457,6497,4046560581,207.5,208,207,208,1,28016106,680000,1554000,30250106
2017/6/16,32856536,9683,6902455266,207.5,212,207,211.5,3.5,37640402,941000,4586000,43167402
2017/6/19,17489571,5658,3712290873,211,213,210.5,213,1.5,22763293,440000,1672000,24875293
2017/6/20,28784100,9135,6229988043,215,218,214.5,216.5,3.5,24666963,367536,3126000,28160499
2017/6/21,45384482,12233,9793828804,216,217,214.5,215.5,1,58077844,244000,7485000,65806844
2017/6/22,26094649,7559,5674049232,217,218,216.5,218,2.5,27613064,330000,3772000,31715064
